Origin,Destination,Date,Departure,Arrival,Duration,Changes,Single Price,Return Price,Status,direction,link
BFD,DVP,08092019,11:42,14:35,02:53,2,40.1,46.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/080919/0700/dep/080919/1830/dep
DVP,BFD,08092019,18:49,21:25,02:36,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/080919/0700/dep/080919/1830/dep
DVP,BFD,08092019,19:49,22:25,02:36,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/080919/0700/dep/080919/1830/dep
DVP,BFD,08092019,20:49,23:25,02:36,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/080919/0700/dep/080919/1830/dep
BFD,NRW,08092019,07:42,12:13,04:31,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
BFD,NRW,08092019,08:42,12:52,04:10,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
BFD,NRW,08092019,09:42,14:13,04:31,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
BFD,NRW,08092019,10:42,14:28,03:46,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
BFD,NRW,08092019,11:42,16:13,04:31,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
NRW,BFD,08092019,19:00,22:25,03:25,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
NRW,BFD,08092019,20:00,23:25,03:25,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
NRW,BFD,08092019,22:00,06:23,08:23,3,61.5,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
NRW,BFD,08092019,22:00,06:52,08:52,2,61.5,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
NRW,BFD,08092019,22:03,07:22,09:19,3,91.5,132.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/080919/0700/dep/080919/1830/dep
BFD,BRI,08092019,08:27,11:49,03:22,3,34.8,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/080919/0700/dep/080919/1830/dep
BFD,BRI,08092019,08:42,12:10,03:28,1,38.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/080919/0700/dep/080919/1830/dep
BFD,BRI,08092019,09:27,12:49,03:22,3,34.8,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/080919/0700/dep/080919/1830/dep
BRI,BFD,08092019,18:50,21:42,02:52,2,20.0,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/080919/0700/dep/080919/1830/dep
BRI,BFD,08092019,19:53,22:42,02:49,2,14.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/080919/0700/dep/080919/1830/dep
BFD,BMH,08092019,07:42,10:35,02:53,1,12.5,54.8,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BFD,BMH,08092019,08:42,11:26,02:44,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BFD,BMH,08092019,08:42,11:35,02:53,1,17.4,54.8,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BFD,BMH,08092019,09:42,12:26,02:44,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BFD,BMH,08092019,09:42,12:34,02:52,1,12.5,54.8,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BMH,BFD,08092019,18:50,21:42,02:52,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BMH,BFD,08092019,19:06,22:25,03:19,2,55.6,54.8,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BMH,BFD,08092019,19:50,22:42,02:52,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BMH,BFD,08092019,20:06,23:25,03:19,2,55.6,54.8,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BMH,BFD,08092019,22:08,06:23,08:15,1,104.2,104.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/080919/0700/dep/080919/1830/dep
BFD,SAL,14092019,07:24,09:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/140919/0700/dep/140919/1830/dep
BFD,SAL,14092019,07:54,09:42,01:48,1,15.7,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/140919/0700/dep/140919/1830/dep
BFD,SAL,14092019,08:24,10:20,01:56,1,13.2,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/140919/0700/dep/140919/1830/dep
BFD,SAL,14092019,08:54,10:42,01:48,1,15.7,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/140919/0700/dep/140919/1830/dep
BFD,SAL,14092019,09:24,11:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/140919/0700/dep/140919/1830/dep
SAL,BFD,14092019,18:47,20:52,02:05,2,39.2,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/140919/0700/dep/140919/1830/dep
SAL,BFD,14092019,19:21,21:07,01:46,1,15.7,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/140919/0700/dep/140919/1830/dep
SAL,BFD,14092019,19:47,21:52,02:05,2,10.0,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/140919/0700/dep/140919/1830/dep
BFD,CBG,14092019,07:24,09:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
BFD,CBG,14092019,07:54,10:02,02:08,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
BFD,CBG,14092019,08:24,10:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
BFD,CBG,14092019,08:54,11:02,02:08,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
BFD,CBG,14092019,09:24,11:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
CBG,BFD,14092019,18:44,20:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
CBG,BFD,14092019,19:14,21:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
CBG,BFD,14092019,19:44,21:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
CBG,BFD,14092019,20:14,22:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
CBG,BFD,14092019,20:44,22:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/140919/0700/dep/140919/1830/dep
BFD,BTH,14092019,07:23,09:59,02:36,2,14.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BFD,BTH,14092019,07:53,10:24,02:31,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BFD,BTH,14092019,08:23,11:00,02:37,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BFD,BTH,14092019,08:53,11:24,02:31,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BFD,BTH,14092019,08:54,11:50,02:56,1,37.1,40.0,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BTH,BFD,14092019,18:43,21:23,02:40,2,14.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BTH,BFD,14092019,19:43,22:23,02:40,2,14.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BTH,BFD,14092019,19:54,22:52,02:58,2,41.4,40.0,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BTH,BFD,14092019,20:49,23:23,02:34,2,14.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BTH,BFD,14092019,22:03,07:42,09:39,2,33.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/140919/0700/dep/140919/1830/dep
BFD,CBW,14092019,07:24,09:53,02:29,3,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
BFD,CBW,14092019,07:54,10:08,02:14,2,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
BFD,CBW,14092019,08:09,10:53,02:44,2,34.5,34.6,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
BFD,CBW,14092019,08:24,10:53,02:29,3,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
BFD,CBW,14092019,08:54,11:08,02:14,2,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
CBW,BFD,14092019,18:25,20:37,02:12,2,40.8,40.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
CBW,BFD,14092019,18:42,21:07,02:25,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
CBW,BFD,14092019,19:25,21:37,02:12,2,40.8,40.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
CBW,BFD,14092019,19:42,22:07,02:25,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
CBW,BFD,14092019,20:25,22:52,02:27,2,40.8,40.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/140919/0700/dep/140919/1830/dep
BFD,RYE,14092019,07:24,09:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
BFD,RYE,14092019,07:54,10:46,02:52,2,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
BFD,RYE,14092019,08:24,10:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
BFD,RYE,14092019,08:54,11:45,02:51,2,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
BFD,RYE,14092019,09:24,11:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
RYE,BFD,14092019,18:47,21:07,02:20,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
RYE,BFD,14092019,18:47,21:37,02:50,3,37.9,38.1,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
RYE,BFD,14092019,19:47,22:07,02:20,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
RYE,BFD,14092019,19:47,22:52,03:05,2,37.9,38.1,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
RYE,BFD,14092019,20:47,23:22,02:35,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/140919/0700/dep/140919/1830/dep
BFD,DVP,14092019,07:24,09:41,02:17,2,46.4,46.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
BFD,DVP,14092019,07:39,10:33,02:54,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
BFD,DVP,14092019,07:54,10:33,02:39,3,46.4,46.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
BFD,DVP,14092019,08:24,10:41,02:17,2,46.4,46.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
BFD,DVP,14092019,08:39,11:33,02:54,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
DVP,BFD,14092019,18:49,21:07,02:18,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
DVP,BFD,14092019,18:58,21:37,02:39,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
DVP,BFD,14092019,19:49,22:07,02:18,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
DVP,BFD,14092019,19:58,22:52,02:54,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
DVP,BFD,14092019,20:49,23:22,02:33,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/140919/0700/dep/140919/1830/dep
BFD,NRW,14092019,07:24,10:50,03:26,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
BFD,NRW,14092019,08:09,11:27,03:18,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
BFD,NRW,14092019,08:24,11:50,03:26,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
BFD,NRW,14092019,09:09,12:27,03:18,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
BFD,NRW,14092019,09:24,12:30,03:06,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
NRW,BFD,14092019,18:30,21:52,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
NRW,BFD,14092019,19:00,22:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
NRW,BFD,14092019,20:00,23:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
NRW,BFD,14092019,21:00,00:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/140919/0700/dep/140919/1830/dep
BFD,BRI,14092019,07:23,10:14,02:51,2,14.5,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BFD,BRI,14092019,07:53,10:39,02:46,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BFD,BRI,14092019,08:23,11:15,02:52,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BFD,BRI,14092019,08:53,11:39,02:46,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BFD,BRI,14092019,08:54,12:10,03:16,1,38.1,41.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BRI,BFD,14092019,18:30,21:23,02:53,2,14.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BRI,BFD,14092019,19:00,21:53,02:53,3,34.8,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BRI,BFD,14092019,19:30,22:23,02:53,2,14.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BRI,BFD,14092019,19:35,22:52,03:17,2,42.8,41.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BRI,BFD,14092019,20:00,22:53,02:53,3,34.8,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/140919/0700/dep/140919/1830/dep
BFD,BMH,14092019,07:39,10:00,02:21,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BFD,BMH,14092019,07:54,10:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BFD,BMH,14092019,08:39,11:00,02:21,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BFD,BMH,14092019,08:54,11:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BFD,BMH,14092019,09:39,12:00,02:21,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BMH,BFD,14092019,18:47,21:07,02:20,2,27.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BMH,BFD,14092019,19:22,21:52,02:30,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BMH,BFD,14092019,20:22,22:52,02:30,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BMH,BFD,14092019,20:59,23:22,02:23,2,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/140919/0700/dep/140919/1830/dep
BFD,SAL,15092019,08:19,10:06,01:47,2,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
BFD,SAL,15092019,08:42,11:43,03:01,1,10.0,48.6,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
BFD,SAL,15092019,09:19,11:06,01:47,2,13.2,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
BFD,SAL,15092019,10:19,12:05,01:46,2,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
BFD,SAL,15092019,10:42,13:43,03:01,1,10.0,48.6,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
SAL,BFD,15092019,18:27,20:42,02:15,2,13.2,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
SAL,BFD,15092019,19:27,21:42,02:15,2,13.2,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
SAL,BFD,15092019,19:27,22:18,02:51,1,13.2,48.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
SAL,BFD,15092019,20:27,22:42,02:15,2,33.8,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
SAL,BFD,15092019,21:27,23:42,02:15,2,10.0,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/150919/0700/dep/150919/1830/dep
BFD,CBG,15092019,07:42,09:59,02:17,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
BFD,CBG,15092019,08:42,10:58,02:16,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
BFD,CBG,15092019,09:42,11:58,02:16,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
BFD,CBG,15092019,10:42,12:58,02:16,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
BFD,CBG,15092019,11:42,13:58,02:16,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
CBG,BFD,15092019,18:51,21:18,02:27,2,27.2,30.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
CBG,BFD,15092019,19:51,22:18,02:27,2,27.2,30.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
CBG,BFD,15092019,20:51,23:18,02:27,2,27.2,30.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
CBG,BFD,15092019,21:51,00:18,02:27,2,27.2,30.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/150919/0700/dep/150919/1830/dep
BFD,BTH,15092019,07:42,10:46,03:04,2,17.0,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BFD,BTH,15092019,08:19,11:25,03:06,3,37.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BFD,BTH,15092019,08:42,11:46,03:04,2,23.0,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BFD,BTH,15092019,09:42,12:46,03:04,2,23.0,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BFD,BTH,15092019,10:19,13:23,03:04,3,37.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BTH,BFD,15092019,18:38,21:42,03:04,3,17.0,65.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BTH,BFD,15092019,19:06,22:18,03:12,2,23.0,65.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BTH,BFD,15092019,19:38,22:42,03:04,3,14.5,65.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BTH,BFD,15092019,20:06,23:18,03:12,2,17.0,65.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BTH,BFD,15092019,20:27,06:23,09:56,2,154.5,85.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/150919/0700/dep/150919/1830/dep
BFD,CBW,15092019,07:42,10:08,02:26,2,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
BFD,CBW,15092019,07:42,10:50,03:08,2,34.5,34.6,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
BFD,CBW,15092019,08:42,11:08,02:26,2,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
BFD,CBW,15092019,08:42,11:50,03:08,2,34.5,34.6,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
BFD,CBW,15092019,09:42,12:08,02:26,2,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
CBW,BFD,15092019,18:43,21:18,02:35,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
CBW,BFD,15092019,19:39,22:18,02:39,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
